RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
997071.71	21:32:33:955	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.78	4.32	604.22	259.73	672.92	260.86	484.53	293.93	-	-	-0.02	0.02	1.00	0.09	-0.01	1.00	00:00:42:121	-	-	-	-	-	-	-	-
997088.38	21:32:33:971	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.80	4.26	598.30	264.89	667.49	265.43	478.08	299.89	-	-	-0.02	0.01	1.00	0.10	-0.01	0.99	00:00:42:121	-	-	-	-	-	-	-	-
997105.10	21:32:33:988	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.80	4.28	594.09	269.93	663.64	269.84	473.45	305.75	-	-	-0.01	0.01	1.00	0.10	-0.02	0.99	00:00:42:162	-	-	-	-	-	-	-	-
997121.47	21:32:34:005	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.78	4.38	588.36	271.52	656.20	272.98	469.76	305.04	-	-	-0.01	0.01	1.00	0.11	-0.02	0.99	00:00:42:162	-	-	-	-	-	-	-	-
997138.08	21:32:34:021	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.78	4.28	582.07	276.86	650.54	274.47	462.62	314.90	-	-	0.00	0.01	1.00	0.11	-0.03	0.99	00:00:42:162	-	-	-	-	-	-	-	-
997154.83	21:32:34:038	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	69	4.78	4.26	579.06	282.95	644.67	279.56	462.99	321.07	-	-	0.00	0.00	1.00	0.11	-0.03	0.99	00:00:42:204	-	-	-	-	-	-	-	-
997171.35	21:32:34:054	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.74	4.08	588.50	288.65	660.18	286.97	465.43	327.05	-	-	-0.01	-0.01	1.00	0.11	-0.04	0.99	00:00:42:204	-	-	-	-	-	-	-	-
997187.86	21:32:34:071	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.60	4.12	625.08	276.21	702.59	282.09	496.41	306.47	-	-	-0.05	0.00	1.00	0.08	-0.02	1.00	00:00:42:246	-	-	-	-	-	-	-	-
997204.45	21:32:34:088	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.06	4.06	636.41	315.12	695.33	347.80	529.77	283.82	-	-	-0.04	-0.06	1.00	0.06	0.00	1.00	00:00:42:246	-	-	-	-	-	-	-	-
997221.11	21:32:34:104	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	0.00	0.00	00:00:42:246	-	-	-	-	-	-	-	-
997237.96	21:32:34:121	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	0.00	0.00	00:00:42:287	-	-	-	-	-	-	-	-
997254.30	21:32:34:137	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	0.00	0.00	00:00:42:287	-	-	-	-	-	-	-	-
997270.80	21:32:34:154	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.26	4.04	611.02	239.86	700.61	248.78	473.20	259.57	-	-	-0.04	0.03	1.00	0.10	0.02	0.99	00:00:42:287	-	-	-	-	-	-	-	-
997287.58	21:32:34:171	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.62	4.02	588.52	231.39	669.25	232.96	454.93	267.62	-	-	-0.02	0.04	1.00	0.12	0.01	0.99	00:00:42:329	-	-	-	-	-	-	-	-
997304.07	21:32:34:187	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.66	4.22	580.28	220.96	656.39	224.21	451.92	254.34	-	-	-0.01	0.05	1.00	0.12	0.02	0.99	00:00:42:329	-	-	-	-	-	-	-	-
997320.74	21:32:34:204	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.78	4.12	575.65	227.09	648.91	224.58	450.15	266.40	-	-	0.00	0.05	1.00	0.12	0.01	0.99	00:00:42:371	-	-	-	-	-	-	-	-
997337.20	21:32:34:220	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.70	3.84	568.77	236.72	645.94	228.11	438.75	282.95	-	-	0.00	0.04	1.00	0.13	0.00	0.99	00:00:42:371	-	-	-	-	-	-	-	-
997353.79	21:32:34:237	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.74	3.70	564.21	236.92	645.50	225.01	429.82	286.63	-	-	0.00	0.05	1.00	0.14	0.00	0.99	00:00:42:412	-	-	-	-	-	-	-	-
997370.54	21:32:34:254	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.66	4.20	574.88	225.19	644.36	226.55	454.07	259.59	-	-	0.00	0.04	1.00	0.12	0.02	0.99	00:00:42:412	-	-	-	-	-	-	-	-
997387.12	21:32:34:270	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.78	4.22	575.43	219.93	645.75	224.19	453.91	251.27	-	-	0.00	0.05	1.00	0.12	0.02	0.99	00:00:42:454	-	-	-	-	-	-	-	-
997403.58	21:32:34:287	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.74	4.20	574.39	216.62	643.37	219.70	454.29	249.11	-	-	0.00	0.05	1.00	0.12	0.03	0.99	00:00:42:454	-	-	-	-	-	-	-	-
997420.21	21:32:34:303	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.70	4.22	572.61	213.82	643.38	217.12	450.39	246.37	-	-	0.00	0.05	1.00	0.12	0.03	0.99	00:00:42:454	-	-	-	-	-	-	-	-
997436.99	21:32:34:320	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.68	4.22	570.97	210.55	642.50	214.09	447.87	242.98	-	-	0.00	0.05	1.00	0.12	0.03	0.99	00:00:42:454	-	-	-	-	-	-	-	-
997453.43	21:32:34:337	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.78	4.34	569.81	198.87	639.95	207.13	449.09	225.96	-	-	0.01	0.06	1.00	0.12	0.05	0.99	00:00:42:496	-	-	-	-	-	-	-	-
997470.01	21:32:34:353	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.78	4.30	568.76	199.42	639.58	206.25	446.97	228.18	-	-	0.01	0.06	1.00	0.12	0.04	0.99	00:00:42:496	-	-	-	-	-	-	-	-
997486.62	21:32:34:370	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.80	4.32	565.75	198.47	636.49	205.32	444.07	227.23	-	-	0.01	0.06	1.00	0.13	0.04	0.99	00:00:42:537	-	-	-	-	-	-	-	-
997503.21	21:32:34:386	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.80	4.34	565.52	199.21	636.11	205.86	443.97	228.17	-	-	0.01	0.06	1.00	0.13	0.04	0.99	00:00:42:537	-	-	-	-	-	-	-	-
997519.81	21:32:34:403	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.80	4.24	563.03	207.20	634.77	208.48	439.33	242.16	-	-	0.01	0.06	1.00	0.13	0.03	0.99	00:00:42:537	-	-	-	-	-	-	-	-
997536.36	21:32:34:419	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.80	4.32	560.62	212.48	631.45	213.02	437.95	248.11	-	-	0.01	0.06	1.00	0.13	0.03	0.99	00:00:42:579	-	-	-	-	-	-	-	-
997553.12	21:32:34:436	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.82	4.32	564.38	219.78	636.96	221.11	439.73	254.82	-	-	0.01	0.05	1.00	0.13	0.02	0.99	00:00:42:579	-	-	-	-	-	-	-	-
997569.60	21:32:34:453	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.84	4.36	567.93	224.68	638.75	231.60	446.34	252.86	-	-	0.01	0.04	1.00	0.13	0.02	0.99	00:00:42:620	-	-	-	-	-	-	-	-
997586.15	21:32:34:469	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.80	4.30	543.88	198.02	614.31	202.17	422.10	229.76	-	-	0.03	0.06	1.00	0.14	0.04	0.99	00:00:42:620	-	-	-	-	-	-	-	-
997602.81	21:32:34:486	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.76	4.24	528.86	162.63	593.98	166.59	413.79	194.84	-	-	0.04	0.09	0.99	0.15	0.07	0.99	00:00:42:620	-	-	-	-	-	-	-	-
997619.36	21:32:34:502	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Blink	-	67	4.78	4.24	523.64	157.05	586.17	157.12	411.59	193.26	-	-	0.05	0.10	0.99	0.15	0.07	0.99	00:00:42:661	-	-	-	-	-	-	-	-
997635.95	21:32:34:519	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.78	4.24	516.43	151.14	578.14	147.38	405.43	191.36	-	-	0.06	0.11	0.99	0.16	0.07	0.99	00:00:42:661	-	-	-	-	-	-	-	-
997652.58	21:32:34:536	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.84	4.28	511.04	146.29	574.05	141.04	398.31	188.12	-	-	0.06	0.11	0.99	0.16	0.08	0.98	00:00:42:703	-	-	-	-	-	-	-	-
997669.11	21:32:34:552	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.84	4.30	510.62	144.53	573.46	141.32	398.13	184.40	-	-	0.06	0.11	0.99	0.16	0.08	0.98	00:00:42:703	-	-	-	-	-	-	-	-
997685.76	21:32:34:569	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.88	4.30	512.62	144.28	574.90	139.31	400.86	185.91	-	-	0.06	0.11	0.99	0.16	0.08	0.98	00:00:42:703	-	-	-	-	-	-	-	-
997702.34	21:32:34:585	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.82	4.34	519.86	149.91	583.84	145.30	405.67	191.02	-	-	0.05	0.11	0.99	0.16	0.07	0.99	00:00:42:745	-	-	-	-	-	-	-	-
997718.95	21:32:34:602	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.80	4.26	521.50	159.67	586.79	155.23	405.52	200.45	-	-	0.05	0.10	0.99	0.16	0.07	0.99	00:00:42:745	-	-	-	-	-	-	-	-
997735.69	21:32:34:619	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.88	4.30	522.79	170.30	589.15	165.76	405.38	211.03	-	-	0.05	0.09	0.99	0.16	0.06	0.99	00:00:42:786	-	-	-	-	-	-	-	-
997752.15	21:32:34:635	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.94	4.38	523.00	179.07	590.66	173.14	403.86	221.16	-	-	0.05	0.09	1.00	0.16	0.05	0.99	00:00:42:786	-	-	-	-	-	-	-	-
997768.73	21:32:34:652	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.88	4.42	521.62	190.61	589.51	184.89	402.24	232.41	-	-	0.05	0.08	1.00	0.16	0.04	0.99	00:00:42:786	-	-	-	-	-	-	-	-
997785.29	21:32:34:668	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.96	4.48	521.64	198.69	590.41	191.84	401.11	241.67	-	-	0.05	0.07	1.00	0.16	0.03	0.99	00:00:42:828	-	-	-	-	-	-	-	-
997801.99	21:32:34:685	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	5.00	4.50	520.91	203.82	590.46	195.07	399.51	248.74	-	-	0.05	0.07	1.00	0.16	0.03	0.99	00:00:42:828	-	-	-	-	-	-	-	-
997818.45	21:32:34:702	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	5.00	4.44	522.75	209.32	592.03	198.29	402.05	256.32	-	-	0.05	0.07	1.00	0.16	0.02	0.99	00:00:42:870	-	-	-	-	-	-	-	-
997835.07	21:32:34:718	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.92	4.46	523.79	212.04	593.72	202.43	402.02	257.82	-	-	0.05	0.06	1.00	0.16	0.02	0.99	00:00:42:870	-	-	-	-	-	-	-	-
997851.77	21:32:34:735	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.98	4.44	532.58	216.97	600.81	205.95	413.33	263.72	-	-	0.04	0.06	1.00	0.15	0.01	0.99	00:00:42:870	-	-	-	-	-	-	-	-
997868.29	21:32:34:751	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.92	4.44	538.73	219.96	607.22	210.25	418.99	265.50	-	-	0.03	0.06	1.00	0.15	0.01	0.99	00:00:42:911	-	-	-	-	-	-	-	-
997884.86	21:32:34:768	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.96	4.46	550.21	221.55	618.74	212.56	430.42	266.39	-	-	0.02	0.06	1.00	0.14	0.01	0.99	00:00:42:911	-	-	-	-	-	-	-	-
997901.46	21:32:34:785	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.84	4.46	556.28	223.97	624.20	218.90	437.09	264.86	-	-	0.02	0.05	1.00	0.13	0.01	0.99	00:00:42:953	-	-	-	-	-	-	-	-
997918.06	21:32:34:801	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.84	4.42	559.00	222.72	626.52	219.07	440.30	262.10	-	-	0.02	0.05	1.00	0.13	0.02	0.99	00:00:42:953	-	-	-	-	-	-	-	-
997934.66	21:32:34:818	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	70	4.82	4.44	561.14	222.66	628.75	219.65	442.35	261.40	-	-	0.02	0.05	1.00	0.13	0.02	0.99	00:00:42:995	-	-	-	-	-	-	-	-
997951.32	21:32:34:834	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Saccade	-	68	4.82	4.42	562.11	220.99	629.90	217.56	443.09	260.19	-	-	0.02	0.05	1.00	0.13	0.02	0.99	00:00:42:995	-	-	-	-	-	-	-	-
997967.85	21:32:34:851	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Saccade	-	68	4.82	4.42	557.08	218.83	621.90	213.16	441.75	259.76	-	-	0.02	0.06	1.00	0.13	0.02	0.99	00:00:43:036	-	-	-	-	-	-	-	-
997984.43	21:32:34:868	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Saccade	-	68	4.82	4.42	552.49	215.82	616.87	208.84	437.78	258.02	-	-	0.03	0.06	1.00	0.13	0.02	0.99	00:00:43:036	-	-	-	-	-	-	-	-
998001.11	21:32:34:884	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.80	4.40	549.88	213.80	614.32	206.46	435.09	256.38	-	-	0.03	0.06	1.00	0.13	0.02	0.99	00:00:43:036	-	-	-	-	-	-	-	-
998017.70	21:32:34:901	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.80	4.40	545.94	211.84	609.61	202.81	432.27	255.98	-	-	0.03	0.06	1.00	0.14	0.02	0.99	00:00:43:036	-	-	-	-	-	-	-	-
998034.24	21:32:34:917	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.82	4.40	541.27	212.99	605.40	205.50	426.98	255.70	-	-	0.04	0.06	1.00	0.14	0.02	0.99	00:00:43:078	-	-	-	-	-	-	-	-
998050.83	21:32:34:934	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.80	4.40	540.37	213.20	604.33	203.93	426.42	257.59	-	-	0.04	0.06	1.00	0.14	0.02	0.99	00:00:43:078	-	-	-	-	-	-	-	-
998067.42	21:32:34:950	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.82	4.40	539.45	212.88	602.65	203.03	426.54	257.72	-	-	0.04	0.06	1.00	0.14	0.02	0.99	00:00:43:078	-	-	-	-	-	-	-	-
998084.06	21:32:34:967	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.82	4.42	536.52	214.53	599.95	205.34	423.29	258.73	-	-	0.04	0.06	1.00	0.14	0.02	0.99	00:00:43:120	-	-	-	-	-	-	-	-
998100.61	21:32:34:984	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.84	4.40	533.78	215.41	598.39	205.31	419.14	260.68	-	-	0.04	0.06	1.00	0.15	0.02	0.99	00:00:43:120	-	-	-	-	-	-	-	-
998117.19	21:32:35:000	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.84	4.40	529.18	220.29	594.04	211.30	414.16	264.47	-	-	0.04	0.06	1.00	0.15	0.01	0.99	00:00:43:161	-	-	-	-	-	-	-	-
998133.81	21:32:35:017	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.80	4.42	528.97	219.58	593.83	210.26	414.00	264.09	-	-	0.05	0.06	1.00	0.15	0.01	0.99	00:00:43:161	-	-	-	-	-	-	-	-
998150.47	21:32:35:034	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.82	4.40	525.91	222.78	590.96	214.13	410.62	266.65	-	-	0.05	0.05	1.00	0.15	0.01	0.99	00:00:43:161	-	-	-	-	-	-	-	-
998167.13	21:32:35:050	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.86	4.38	522.11	222.82	586.94	211.42	407.46	269.23	-	-	0.05	0.06	1.00	0.16	0.01	0.99	00:00:43:203	-	-	-	-	-	-	-	-
998183.58	21:32:35:067	Trial001	Jonathan-5-recording.avi	0.00	50980.92	Jonathan - single notebook	DarkBlue	100.00	Eye	-	Visual Intake	-	71	4.84	4.40	521.01	226.25	586.43	215.46	405.53	272.18	-	-	0.05	0.05	1.00	0.16	0.01	0.99	00:00:43:203	-	-	-	-	-	-	-	-
