## [BeGaze]
## Converted from:	F:\SMI-A\Madison test\madison-[d5b25234-9881-432f-aa23-9764dd3f39f6]\madison-1-unified.smi
## Date:	25.11.2015 20:26:48
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5126
## Reversed:	none
## [Run]
## Subject:	madison
## Description:	Run1
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
504944209	SMP	1	513.86	426.89	
504960769	SMP	1	512.04	429.03	
504977085	SMP	1	514.72	426.35	
504993775	SMP	1	515.54	428.89	
505010376	SMP	1	514.30	427.51	
505026870	SMP	1	516.12	427.78	
505043534	SMP	1	514.32	428.68	
505060071	SMP	1	520.31	431.70	
505076773	SMP	1	524.50	433.99	
505093371	SMP	1	524.42	434.84	
505109843	SMP	1	524.59	434.53	
505126732	SMP	1	523.95	434.09	
505143197	SMP	1	524.99	434.43	
505159798	SMP	1	525.02	433.78	
505176475	SMP	1	525.37	432.94	
505192935	SMP	1	524.44	432.80	
505209807	SMP	1	524.43	432.11	
505226147	SMP	1	524.70	432.16	
505242680	SMP	1	524.40	432.24	
505259334	SMP	1	524.71	432.67	
505275946	SMP	1	524.38	433.03	
505292756	SMP	1	524.35	431.65	
505309063	SMP	1	525.33	432.97	
505325669	SMP	1	525.23	431.75	
505342289	SMP	1	525.43	431.76	
505358919	SMP	1	525.39	431.69	
505375497	SMP	1	524.47	431.79	
505392020	SMP	1	524.30	432.10	
505408831	SMP	1	524.67	432.21	
505425581	SMP	1	524.90	432.46	
505442030	SMP	1	528.80	428.32	
505458402	SMP	1	529.85	428.84	
505475043	SMP	1	529.33	427.39	
505491632	SMP	1	530.07	427.49	
505508385	SMP	1	529.87	427.42	
505524922	SMP	1	530.05	427.86	
505541529	SMP	1	529.60	429.33	
505558197	SMP	1	530.13	426.53	
505574848	SMP	1	530.55	427.27	
505591452	SMP	1	530.73	428.63	
505607832	SMP	1	529.84	427.88	
505624419	SMP	1	528.92	427.47	
505641041	SMP	1	529.23	427.93	
505657615	SMP	1	528.95	428.68	
505674234	SMP	1	528.78	427.92	
505690800	SMP	1	529.28	428.12	
505707445	SMP	1	528.27	428.86	
505724202	SMP	1	528.15	429.04	
505740555	SMP	1	528.60	429.48	
505757169	SMP	1	528.01	428.99	
505773780	SMP	1	528.23	429.76	
505790406	SMP	1	529.66	430.15	
505806943	SMP	1	528.92	430.46	
505823487	SMP	1	529.40	424.64	
505840155	SMP	1	529.96	407.51	
505856786	SMP	1	531.76	405.97	
505873307	SMP	1	532.11	407.28	
505889926	SMP	1	532.00	405.75	
505906524	SMP	1	531.91	407.20	
505923304	SMP	1	531.86	407.45	
505939660	SMP	1	532.07	406.58	
505956335	SMP	1	531.47	406.85	
505972898	SMP	1	531.50	406.81	
505989538	SMP	1	530.61	408.00	
506006347	SMP	1	531.04	407.72	
506022688	SMP	1	531.23	408.15	
506039383	SMP	1	532.86	407.12	
506055900	SMP	1	532.70	407.81	
506072440	SMP	1	531.38	407.89	
506089076	SMP	1	532.96	408.26	
506105617	SMP	1	532.38	408.80	
506122295	SMP	1	534.07	409.53	
506138876	SMP	1	533.53	408.83	
506155419	SMP	1	533.85	408.23	
506172037	SMP	1	535.01	408.40	
506188659	SMP	1	536.86	404.28	
506205316	SMP	1	536.40	403.86	
506221819	SMP	1	536.13	404.26	
506238437	SMP	1	537.34	404.97	
506255049	SMP	1	537.43	404.49	
506271642	SMP	1	536.26	404.30	
506288200	SMP	1	536.93	404.26	
506304808	SMP	1	536.63	405.13	
506321414	SMP	1	535.90	405.20	
506338139	SMP	1	536.68	405.88	
506354819	SMP	1	537.54	407.33	
506371234	SMP	1	536.67	406.77	
506387921	SMP	1	536.76	406.50	
506404389	SMP	1	537.68	408.10	
506421007	SMP	1	538.07	408.08	
506437552	SMP	1	537.01	408.42	
506454138	SMP	1	537.04	409.09	
506470837	SMP	1	536.63	406.91	
506487427	SMP	1	536.25	408.24	
506503912	SMP	1	536.18	409.46	
506520548	SMP	1	534.84	408.03	
506537167	SMP	1	535.26	408.65	
506553791	SMP	1	536.16	408.73	
506570289	SMP	1	536.30	407.40	
506586954	SMP	1	536.89	407.67	
506603487	SMP	1	536.93	407.63	
506620109	SMP	1	537.20	408.25	
506636692	SMP	1	537.12	408.46	
506653260	SMP	1	535.84	407.94	
506669971	SMP	1	536.87	407.46	
506686474	SMP	1	536.59	407.40	
506703063	SMP	1	536.45	407.39	
506719638	SMP	1	537.37	407.57	
506736284	SMP	1	537.13	407.26	
506752933	SMP	1	537.97	407.56	
506769557	SMP	1	538.37	406.41	
506786045	SMP	1	537.17	406.63	
506802698	SMP	1	527.83	384.12	
506819367	SMP	1	525.58	372.19	
506835950	SMP	1	525.82	372.58	
506852414	SMP	1	524.66	371.84	
506869050	SMP	1	524.74	370.99	
506885690	SMP	1	524.22	371.34	
506902320	SMP	1	525.01	370.50	
506918793	SMP	1	525.29	369.64	
506935470	SMP	1	525.04	369.20	
506952064	SMP	1	525.16	369.69	
506968603	SMP	1	526.49	369.60	
506985235	SMP	1	526.26	370.09	
507001844	SMP	1	527.11	369.51	
507018442	SMP	1	527.69	369.73	
507035055	SMP	1	526.61	370.03	
507051634	SMP	1	526.97	370.28	
507068232	SMP	1	525.74	370.19	
507084806	SMP	1	526.56	370.55	
507101415	SMP	1	527.91	371.01	
507118098	SMP	1	529.23	370.98	
507134782	SMP	1	529.10	370.84	
507151380	SMP	1	530.04	371.39	
507167849	SMP	1	530.94	371.77	
507184405	SMP	1	533.68	372.70	
507200999	SMP	1	534.33	372.20	
507217599	SMP	1	534.72	373.10	
507234153	SMP	1	536.34	371.84	
507250755	SMP	1	536.35	373.66	
507267380	SMP	1	537.88	372.72	
507283931	SMP	1	537.65	374.10	
507300533	SMP	1	539.10	372.64	
507317168	SMP	1	539.83	372.16	
507333771	SMP	1	540.47	372.67	
507350487	SMP	1	538.84	356.00	
507366924	SMP	1	537.22	347.16	
507383502	SMP	1	538.00	346.84	
507400183	SMP	1	539.18	347.42	
507416693	SMP	1	540.92	345.72	
507433292	SMP	1	541.61	345.14	
507449976	SMP	1	543.17	344.38	
507466580	SMP	1	543.10	345.48	
507483090	SMP	1	545.52	344.69	
507499645	SMP	1	544.93	343.95	
507516287	SMP	1	546.63	344.16	
507532921	SMP	1	547.70	343.87	
507549473	SMP	1	549.06	345.53	
507566032	SMP	1	550.45	345.24	
507582703	SMP	1	550.46	344.46	
507599363	SMP	1	552.21	344.79	
507615911	SMP	1	551.78	344.39	
507632428	SMP	1	552.65	344.55	
507649053	SMP	1	553.37	345.02	
507665679	SMP	1	554.49	344.96	
507682307	SMP	1	555.43	345.25	
507698815	SMP	1	526.93	347.01	
507715403	SMP	1	446.89	349.65	
507732048	SMP	1	406.99	354.65	
507748675	SMP	1	407.72	353.74	
507765199	SMP	1	412.36	354.91	
507781797	SMP	1	415.60	354.30	
507798393	SMP	1	418.89	353.71	
507815035	SMP	1	422.36	352.48	
507831893	SMP	1	427.16	352.63	
507848214	SMP	1	432.74	351.62	
507864862	SMP	1	438.08	351.58	
507881439	SMP	1	447.19	352.88	
507897983	SMP	1	454.58	352.65	
507914665	SMP	1	460.87	353.90	
507931332	SMP	1	411.40	352.34	
507947842	SMP	1	327.59	349.88	
507964399	SMP	1	252.88	357.88	
507980962	SMP	1	231.83	360.12	
507997605	SMP	1	249.02	360.32	
508014192	SMP	1	262.22	359.01	
508030774	SMP	1	280.43	360.65	
508047345	SMP	1	295.23	359.84	
508063946	SMP	1	312.14	362.41	
508080531	SMP	1	327.18	363.37	
508097140	SMP	1	343.23	362.87	
508113663	SMP	1	357.71	363.32	
508130327	SMP	1	372.23	364.34	
508146937	SMP	1	385.71	367.17	
508163508	SMP	1	388.07	367.51	
508180083	SMP	1	326.71	364.08	
508196726	SMP	1	266.50	363.68	
508213302	SMP	1	259.67	360.14	
508229873	SMP	1	275.29	359.86	
508246525	SMP	1	287.30	359.82	
508263759	SMP	1	298.25	358.47	
508279662	SMP	1	310.72	360.01	
508296279	SMP	1	323.20	358.66	
508312924	SMP	1	335.89	359.00	
508329405	SMP	1	348.11	358.40	
508346076	SMP	1	360.45	360.63	
508362921	SMP	1	376.48	360.51	
508379431	SMP	1	391.28	362.81	
508395863	SMP	1	405.14	365.53	
508412409	SMP	1	382.66	359.18	
508429017	SMP	1	304.25	330.91	
508445675	SMP	1	224.27	315.43	
508462229	SMP	1	150.67	255.37	
508478815	SMP	1	100.74	224.25	
508495377	SMP	1	82.25	217.79	
508512053	SMP	1	110.67	244.67	
508528547	SMP	1	143.62	246.20	
508545212	SMP	1	171.39	251.20	
508561759	SMP	1	204.86	255.45	
508578416	SMP	1	232.55	254.63	
508595007	SMP	1	259.04	255.38	
508611699	SMP	1	286.46	257.10	
508628233	SMP	1	309.21	258.25	
508644772	SMP	1	334.15	258.03	
508661440	SMP	1	359.32	259.27	
508678045	SMP	1	382.68	258.47	
508694514	SMP	1	405.84	257.82	
508711268	SMP	1	422.77	259.41	
508727876	SMP	1	413.27	260.44	
508744353	SMP	1	336.71	258.10	
508760864	SMP	1	313.49	258.49	
508777560	SMP	1	327.98	258.76	
508794115	SMP	1	343.80	260.52	
508810743	SMP	1	355.49	260.83	
508827303	SMP	1	369.14	263.24	
508843926	SMP	1	381.96	267.52	
508860522	SMP	1	391.56	269.19	
508877189	SMP	1	402.74	270.33	
508893675	SMP	1	412.50	274.62	
508910276	SMP	1	421.18	277.97	
508926928	SMP	1	431.18	281.44	
508943571	SMP	1	433.82	279.16	
508960146	SMP	1	397.59	237.79	
508976696	SMP	1	375.47	189.79	
508993455	SMP	1	379.67	170.53	
509010030	SMP	1	387.13	170.57	
509026474	SMP	1	397.05	172.02	
509043699	SMP	1	405.73	172.39	
509059702	SMP	1	413.61	174.49	
509076278	SMP	1	420.66	176.71	
509092807	SMP	1	426.97	177.74	
509109451	SMP	1	431.24	179.58	
509126080	SMP	1	437.51	179.82	
509142668	SMP	1	441.89	180.92	
509159452	SMP	1	446.70	181.52	
509175827	SMP	1	453.65	184.26	
509192462	SMP	1	458.43	187.78	
509209060	SMP	1	463.65	196.00	
509225747	SMP	1	472.43	216.42	
509242266	SMP	1	478.47	240.41	
509258926	SMP	1	483.33	268.28	
509275739	SMP	1	525.37	279.94	
509292593	SMP	1	603.23	265.37	
509308566	SMP	1	619.06	253.40	
509325125	SMP	1	624.43	236.25	
509341848	SMP	1	627.67	214.92	
509358372	SMP	1	627.38	201.09	
509374972	SMP	1	629.31	189.66	
509391963	SMP	1	629.82	183.52	
509408340	SMP	1	627.21	180.23	
509424752	SMP	1	628.14	179.04	
509441308	SMP	1	628.92	180.55	
509458046	SMP	1	632.40	183.50	
509474535	SMP	1	634.73	184.94	
509492034	SMP	1	637.98	186.16	
509507693	SMP	1	618.59	180.14	
509524297	SMP	1	585.17	159.40	
509541000	SMP	1	586.15	156.06	
509557538	SMP	1	589.72	159.61	
509574148	SMP	1	592.59	162.08	
509590676	SMP	1	596.78	163.81	
509607567	SMP	1	600.77	165.70	
509623881	SMP	1	604.77	166.88	
509640634	SMP	1	606.09	170.47	
509657187	SMP	1	612.42	173.55	
509673682	SMP	1	616.54	176.15	
509691020	SMP	1	622.78	178.20	
509706915	SMP	1	626.61	180.05	
509723434	SMP	1	629.03	182.41	
509740034	SMP	1	632.96	187.36	
509756815	SMP	1	637.27	190.85	
509773280	SMP	1	641.12	191.61	
509789834	SMP	1	615.17	194.21	
509806757	SMP	1	521.77	194.16	
509822996	SMP	1	492.79	196.91	
509839608	SMP	1	496.38	201.30	
509856655	SMP	1	499.08	203.67	
509872829	SMP	1	502.76	205.61	
509889422	SMP	1	503.47	206.82	
509906106	SMP	1	503.38	206.00	
509922786	SMP	1	504.95	206.32	
509939561	SMP	1	505.17	208.24	
509955943	SMP	1	504.82	209.19	
509972433	SMP	1	507.97	210.16	
509989373	SMP	1	508.43	212.74	
510005583	SMP	1	510.55	212.50	
510022161	SMP	1	509.25	214.69	
510038801	SMP	1	511.90	214.88	
510055407	SMP	1	512.74	216.34	
510071981	SMP	1	516.41	216.22	
510088597	SMP	1	526.16	216.26	
510105310	SMP	1	589.86	220.42	
510121823	SMP	1	655.77	226.46	
510138544	SMP	1	659.83	224.71	
510154900	SMP	1	663.61	227.31	
510171533	SMP	1	665.57	226.96	
510188364	SMP	1	666.23	225.47	
510204798	SMP	1	668.90	226.43	
510221585	SMP	1	673.69	224.38	
510237946	SMP	1	676.00	223.76	
510254548	SMP	1	677.06	222.36	
510271275	SMP	1	678.58	221.71	
510287741	SMP	1	679.20	220.61	
510304577	SMP	1	681.20	219.90	
510320964	SMP	1	682.59	219.33	
510337745	SMP	1	683.79	218.60	
510354294	SMP	1	684.58	219.96	
510370672	SMP	1	687.40	220.65	
510387335	SMP	1	687.79	221.56	
510403917	SMP	1	688.03	221.76	
510420442	SMP	1	689.39	223.81	
510437052	SMP	1	687.57	224.44	
510453816	SMP	1	687.68	225.52	
510470287	SMP	1	688.58	224.26	
510486891	SMP	1	688.22	224.45	
510503385	SMP	1	688.12	223.72	
510520065	SMP	1	689.58	225.43	
510536653	SMP	1	688.33	224.65	
510553663	SMP	1	687.78	225.54	
510569830	SMP	1	689.91	225.81	
510586421	SMP	1	672.33	224.25	
510603093	SMP	1	643.95	222.71	
510619730	SMP	1	641.94	221.67	
510636205	SMP	1	640.81	220.79	
510652855	SMP	1	639.18	219.84	
510669448	SMP	1	636.78	219.03	
510686148	SMP	1	635.48	215.08	
510702580	SMP	1	633.28	214.08	
510719315	SMP	1	632.46	211.94	
510735800	SMP	1	628.12	210.29	
510752390	SMP	1	629.17	207.51	
510769131	SMP	1	628.19	207.43	
510785510	SMP	1	628.10	207.26	
510802359	SMP	1	627.01	207.63	
510818918	SMP	1	626.63	214.53	
510835389	SMP	1	625.48	218.47	
510851995	SMP	1	624.10	220.24	
510868632	SMP	1	625.31	225.61	
510885166	SMP	1	621.70	229.77	
510902437	SMP	1	620.43	233.69	
510918575	SMP	1	619.69	236.34	
510935121	SMP	1	621.07	239.03	
510951683	SMP	1	618.82	241.22	
510968809	SMP	1	603.98	243.15	
510984770	SMP	1	591.32	242.09	
511001350	SMP	1	591.72	241.29	
511017982	SMP	1	592.13	240.39	
511034527	SMP	1	592.23	240.81	
511051051	SMP	1	592.03	240.65	
511067679	SMP	1	592.50	242.74	
511084285	SMP	1	592.41	247.11	
511100906	SMP	1	591.33	249.62	
511118087	SMP	1	593.71	250.31	
511134155	SMP	1	594.07	252.67	
511150670	SMP	1	595.39	252.23	
511167505	SMP	1	596.75	252.21	
511184179	SMP	1	595.55	250.60	
511200556	SMP	1	597.31	249.45	
511217015	SMP	1	596.11	248.17	
511233668	SMP	1	599.26	246.47	
511250312	SMP	1	603.27	244.88	
511266822	SMP	1	602.67	245.83	
511283519	SMP	1	606.20	245.37	
511300047	SMP	1	607.47	246.04	
511316707	SMP	1	612.09	248.35	
511333378	SMP	1	611.39	249.39	
511349906	SMP	1	614.62	248.41	
511366412	SMP	1	618.60	251.84	
511383131	SMP	1	621.08	252.23	
511399687	SMP	1	622.57	252.37	
511416180	SMP	1	623.77	252.92	
511432795	SMP	1	624.46	254.45	
511449352	SMP	1	618.17	261.22	
511466073	SMP	1	548.31	260.62	
511482631	SMP	1	471.80	269.14	
511499401	SMP	1	462.15	272.77	
511515791	SMP	1	463.62	273.22	
511532368	SMP	1	466.12	275.17	
511549138	SMP	1	468.32	275.85	
511565560	SMP	1	473.19	275.40	
511582213	SMP	1	475.42	275.32	
511599049	SMP	1	478.24	274.73	
511615535	SMP	1	479.74	276.09	
511631919	SMP	1	481.91	275.88	
511648670	SMP	1	483.44	276.09	
511665199	SMP	1	484.58	276.94	
511681778	SMP	1	487.49	278.98	
511698316	SMP	1	489.31	280.60	
511715028	SMP	1	489.60	282.69	
511731547	SMP	1	491.64	285.36	
511748182	SMP	1	493.09	288.84	
511764834	SMP	1	497.61	289.31	
511781332	SMP	1	498.73	293.26	
511798092	SMP	1	501.93	283.77	
511814662	SMP	1	507.33	258.11	
511832198	SMP	1	506.70	255.29	
511847740	SMP	1	507.65	256.08	
511864336	SMP	1	507.69	257.44	
511880913	SMP	1	507.77	258.90	
511897444	SMP	1	505.88	261.35	
511914312	SMP	1	506.51	261.51	
511930679	SMP	1	505.67	263.23	
511947447	SMP	1	506.11	263.15	
511963805	SMP	1	506.15	264.83	
511980435	SMP	1	507.57	266.08	
511997164	SMP	1	506.71	266.00	
512013644	SMP	1	508.31	267.20	
512030584	SMP	1	511.31	269.32	
512046848	SMP	1	511.53	270.18	
512063465	SMP	1	514.49	271.66	
512080060	SMP	1	516.85	271.79	
512096638	SMP	1	518.59	273.85	
512113184	SMP	1	540.02	265.88	
512129800	SMP	1	546.43	260.38	
512146529	SMP	1	544.54	261.83	
512163078	SMP	1	544.07	263.32	
512179569	SMP	1	541.52	265.76	
512196192	SMP	1	536.53	270.18	
512212861	SMP	1	533.56	272.73	
512229366	SMP	1	530.15	275.65	
512245978	SMP	1	527.58	276.86	
512262682	SMP	1	523.91	283.20	
512279328	SMP	1	521.48	286.16	
512295755	SMP	1	517.99	292.66	
512312409	SMP	1	515.02	293.21	
512328947	SMP	1	514.35	293.69	
512345508	SMP	1	511.54	290.07	
512362141	SMP	1	509.37	285.32	
512378782	SMP	1	507.32	277.77	
512395519	SMP	1	503.67	270.72	
512411915	SMP	1	498.61	265.23	
512428525	SMP	1	495.45	259.30	
512445167	SMP	1	490.16	256.68	
512461839	SMP	1	484.48	255.74	
512478298	SMP	1	514.43	261.08	
512496263	SMP	1	602.15	283.97	
512511554	SMP	1	661.54	296.40	
512528143	SMP	1	659.36	297.59	
512544766	SMP	1	655.84	300.57	
512561271	SMP	1	651.13	301.08	
512578150	SMP	1	646.74	305.25	
512594511	SMP	1	640.96	303.03	
512611105	SMP	1	637.55	304.67	
512627636	SMP	1	631.41	304.00	
512644286	SMP	1	626.82	302.13	
512660821	SMP	1	623.69	301.55	
512677412	SMP	1	618.86	299.26	
512694018	SMP	1	613.29	300.02	
512710661	SMP	1	608.06	298.39	
512727368	SMP	1	602.14	299.23	
512743782	SMP	1	596.85	299.79	
512760510	SMP	1	592.41	301.08	
512777125	SMP	1	591.09	298.65	
512793583	SMP	1	591.92	285.29	
512810174	SMP	1	587.70	287.82	
512826805	SMP	1	583.19	287.62	
512843444	SMP	1	579.28	287.27	
512860055	SMP	1	576.57	285.03	
512876526	SMP	1	571.19	284.63	
512893174	SMP	1	564.86	283.36	
512909788	SMP	1	589.50	279.19	
512926372	SMP	1	681.19	271.41	
512943006	SMP	1	753.15	265.79	
512959536	SMP	1	751.24	260.89	
512976984	SMP	1	742.94	259.77	
512992802	SMP	1	736.24	255.66	
513009441	SMP	1	728.76	256.73	
513025974	SMP	1	720.12	255.94	
513042594	SMP	1	713.17	254.67	
513059390	SMP	1	708.70	256.17	
513075834	SMP	1	703.75	255.12	
513092369	SMP	1	701.01	253.73	
513108944	SMP	1	697.90	253.17	
513125520	SMP	1	696.18	250.67	
513142140	SMP	1	694.25	248.62	
513158712	SMP	1	692.18	243.55	
513175523	SMP	1	690.46	240.78	
513191968	SMP	1	688.31	237.67	
513208477	SMP	1	686.65	231.35	
513225080	SMP	1	688.80	226.84	
513241657	SMP	1	683.94	220.01	
513258445	SMP	1	685.83	213.77	
513274917	SMP	1	685.54	210.93	
513291691	SMP	1	675.66	233.90	
513308129	SMP	1	667.55	275.74	
513324699	SMP	1	669.64	273.02	
513341255	SMP	1	670.77	269.42	
513357980	SMP	1	671.69	267.74	
513374434	SMP	1	675.30	264.80	
513391181	SMP	1	675.47	262.27	
513407643	SMP	1	679.53	259.59	
513424271	SMP	1	686.49	258.39	
513440853	SMP	1	691.74	256.46	
513457417	SMP	1	693.81	256.14	
513474030	SMP	1	699.28	253.42	
513490675	SMP	1	704.02	255.08	
513507298	SMP	1	708.16	256.14	
513523769	SMP	1	716.45	257.18	
513540415	SMP	1	679.87	263.87	
513557076	SMP	1	566.82	259.31	
513573575	SMP	1	454.74	263.35	
513590498	SMP	1	357.71	263.97	
513606892	SMP	1	281.88	267.95	
513623415	SMP	1	251.74	269.41	
513640018	SMP	1	264.96	268.55	
513656668	SMP	1	278.55	267.71	
513673127	SMP	1	293.92	263.90	
513689791	SMP	1	307.89	260.71	
513706438	SMP	1	321.10	259.07	
513722852	SMP	1	331.24	258.22	
513739501	SMP	1	341.10	256.80	
513756179	SMP	1	349.98	254.21	
513772811	SMP	1	360.46	256.39	
513789342	SMP	1	368.01	255.68	
513805920	SMP	1	334.13	259.43	
513822538	SMP	1	276.81	269.01	
513839319	SMP	1	280.19	271.97	
513855647	SMP	1	284.73	271.32	
513872305	SMP	1	294.05	270.62	
513888885	SMP	1	302.53	269.69	
513905546	SMP	1	310.24	269.93	
513922051	SMP	1	317.15	269.22	
513938677	SMP	1	323.51	270.77	
513955370	SMP	1	329.33	272.18	
513971954	SMP	1	335.32	272.88	
513988626	SMP	1	341.23	273.45	
514005017	SMP	1	349.13	271.65	
514021712	SMP	1	353.83	271.58	
514038323	SMP	1	359.74	271.47	
514054863	SMP	1	364.98	272.01	
514071423	SMP	1	371.15	270.30	
514088175	SMP	1	377.19	270.81	
514104680	SMP	1	377.32	269.74	
514121314	SMP	1	385.26	269.15	
514137875	SMP	1	387.38	262.79	
514154605	SMP	1	384.25	228.44	
514171061	SMP	1	390.66	211.33	
514187654	SMP	1	393.34	212.17	
514204160	SMP	1	395.55	212.36	
514220789	SMP	1	398.43	213.41	
514237465	SMP	1	399.65	212.05	
514254068	SMP	1	401.14	211.00	
514270558	SMP	1	403.47	207.21	
514287348	SMP	1	403.58	206.84	
514303809	SMP	1	400.50	204.79	
514320442	SMP	1	402.03	202.50	
514337104	SMP	1	402.22	201.73	
514353585	SMP	1	400.94	199.21	
514370437	SMP	1	401.06	195.41	
514386830	SMP	1	400.24	194.27	
514403509	SMP	1	398.84	192.89	
514419963	SMP	1	397.90	192.87	
514436611	SMP	1	417.52	193.81	
514453183	SMP	1	512.69	213.76	
514469785	SMP	1	621.08	240.30	
514486476	SMP	1	700.74	261.51	
514502972	SMP	1	703.85	262.46	
514519527	SMP	1	699.07	261.37	
514536253	SMP	1	694.12	260.99	
514552694	SMP	1	688.27	260.03	
514569317	SMP	1	682.11	261.07	
514586096	SMP	1	676.45	260.27	
514602853	SMP	1	671.39	259.94	
514619398	SMP	1	669.22	259.33	
514635867	SMP	1	664.48	258.16	
514652312	SMP	1	659.24	256.62	
514668900	SMP	1	654.47	252.16	
514685687	SMP	1	650.01	249.30	
514702100	SMP	1	642.63	245.95	
514719017	SMP	1	635.73	243.63	
514735386	SMP	1	629.50	240.35	
514751930	SMP	1	623.18	240.46	
514768485	SMP	1	613.34	238.93	
514785073	SMP	1	606.64	239.21	
514801705	SMP	1	592.11	240.59	
514818295	SMP	1	534.86	248.15	
514834904	SMP	1	498.01	253.35	
514851433	SMP	1	493.68	254.09	
514868207	SMP	1	484.84	255.72	
514884673	SMP	1	478.45	256.18	
514901394	SMP	1	470.37	257.65	
514918075	SMP	1	464.19	257.99	
514934445	SMP	1	456.83	257.80	
514951194	SMP	1	450.82	259.43	
514967605	SMP	1	445.60	261.17	
514984367	SMP	1	492.89	265.81	
515000867	SMP	1	592.89	280.83	
515017448	SMP	1	653.78	288.82	
515034092	SMP	1	653.09	289.02	
515051407	SMP	1	647.65	287.40	
515067281	SMP	1	641.36	284.16	
515083818	SMP	1	636.87	281.83	
515100411	SMP	1	627.80	280.71	
515116908	SMP	1	629.76	276.67	
515133572	SMP	1	709.79	275.74	
515150152	SMP	1	797.41	273.13	
515166830	SMP	1	809.81	271.05	
515183406	SMP	1	800.26	266.90	
515199962	SMP	1	793.22	263.75	
515216596	SMP	1	782.57	261.88	
515233375	SMP	1	772.66	263.32	
515250042	SMP	1	766.38	260.32	
515266355	SMP	1	760.44	261.35	
515282978	SMP	1	753.96	261.50	
515299527	SMP	1	747.59	262.08	
515316137	SMP	1	743.53	262.29	
515332699	SMP	1	741.21	265.07	
515349284	SMP	1	740.27	268.44	
515366040	SMP	1	733.10	269.35	
515382589	SMP	1	730.68	271.48	
515399053	SMP	1	729.14	272.39	
515415635	SMP	1	723.92	275.37	
515432311	SMP	1	723.06	274.64	
515448942	SMP	1	722.39	276.12	
515465447	SMP	1	717.59	274.03	
515482061	SMP	1	712.87	274.37	
515498903	SMP	1	712.54	272.75	
515515418	SMP	1	711.22	271.48	
515531819	SMP	1	683.47	259.15	
515548428	SMP	1	663.45	246.83	
515565031	SMP	1	663.59	243.37	
515581663	SMP	1	661.65	239.15	
515598290	SMP	1	660.59	235.81	
515614851	SMP	1	661.29	232.45	
515631428	SMP	1	657.80	230.50	
515648230	SMP	1	658.61	229.58	
515664671	SMP	1	655.99	228.63	
515681328	SMP	1	655.75	227.77	
515697895	SMP	1	656.11	227.57	
515714651	SMP	1	656.21	228.53	
515731042	SMP	1	655.70	227.40	
515747589	SMP	1	653.45	228.10	
515764177	SMP	1	654.09	228.96	
515780991	SMP	1	653.74	228.02	
515797382	SMP	1	652.61	229.52	
515814034	SMP	1	650.25	229.04	
515830618	SMP	1	648.40	242.67	
515847336	SMP	1	636.79	305.40	
515863883	SMP	1	624.12	373.06	
515880914	SMP	1	619.70	379.02	
515896968	SMP	1	617.74	376.25	
515913600	SMP	1	615.62	373.60	
515930208	SMP	1	612.10	370.34	
515946770	SMP	1	609.87	366.42	
515963390	SMP	1	608.03	364.01	
515979967	SMP	1	604.71	361.97	
515996531	SMP	1	602.00	361.78	
516013205	SMP	1	600.65	360.34	
516030346	SMP	1	599.21	361.28	
516046326	SMP	1	597.31	361.91	
516062940	SMP	1	595.83	362.14	
516079520	SMP	1	595.12	360.55	
516096124	SMP	1	595.30	361.36	
516112712	SMP	1	594.68	361.80	
516129464	SMP	1	595.10	364.20	
516145954	SMP	1	604.90	345.38	
516162547	SMP	1	625.77	301.72	
516179066	SMP	1	631.60	275.99	
516196029	SMP	1	630.63	278.79	
516212321	SMP	1	628.33	278.23	
516228924	SMP	1	628.71	277.52	
516245617	SMP	1	627.05	278.42	
516262078	SMP	1	623.93	277.95	
516278706	SMP	1	622.62	277.82	
516295555	SMP	1	619.96	276.80	
516311959	SMP	1	617.88	277.16	
516328424	SMP	1	617.86	275.98	
516345374	SMP	1	615.88	275.63	
516361696	SMP	1	614.56	276.62	
516378229	SMP	1	612.97	278.00	
516394894	SMP	1	613.23	275.83	
516411396	SMP	1	605.36	276.90	
516428165	SMP	1	545.69	263.13	
516444563	SMP	1	460.67	249.09	
516461292	SMP	1	427.80	246.21	
516477765	SMP	1	430.48	246.41	
516494429	SMP	1	431.37	246.49	
516510975	SMP	1	435.39	245.10	
516527533	SMP	1	438.32	246.36	
516544210	SMP	1	439.12	244.06	
516560955	SMP	1	442.00	244.03	
516577405	SMP	1	445.46	242.30	
516593932	SMP	1	447.67	239.78	
516610533	SMP	1	449.71	238.59	
516627348	SMP	1	451.37	236.86	
516643826	SMP	1	452.57	236.45	
516660312	SMP	1	456.71	233.96	
516677014	SMP	1	456.99	233.74	
516693862	SMP	1	454.35	232.30	
516710176	SMP	1	455.73	231.93	
516727132	SMP	1	457.81	231.91	
516743376	SMP	1	460.07	232.76	
516759926	SMP	1	446.95	226.91	
